Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI(5),RSI(7),RSI(10),RSI(14),RSI(21),DIF,MACD,MACD_Histogram,RSV,K,D,J,MA5,MA10,MA20,MA60,EMA12,EMA26,BB_Upper,BB_Middle,BB_Lower,ATR,CCI,WILLR,MOM
2001-08-22 00:00:00+08:00,37.278075207122015,37.64584178395726,36.17106246948242,36.17106246948242,43045344,0.0,0.0,50.14767464611859,56.2956001681899,63.04309697262222,68.2267849045363,70.86446575579643,,,,48.70997295519422,61.48233359476474,61.487113036387065,61.4727747115201,36.29959335327148,36.17106056213379,35.5805944442749,,35.86548241622085,,38.064164405360245,35.5805944442749,33.09702448318956,1.4562694167602754,72.02516401638117,-30.774010734690634,-0.6463775634765625
2001-08-23 00:00:00+08:00,36.44967581024309,36.81744240937942,35.43181845723516,35.98532485961914,41609948,0.0,0.0,47.67555211207166,54.37847118085192,61.640838924459516,67.20896963113965,70.17464962141659,,,,43.55009095345026,55.50491938099324,59.493048484589124,47.52866117380148,36.465274810791016,36.1431999206543,35.714327812194824,,35.8839197152052,,37.972384475247694,35.714327812194824,33.456271149141955,1.4512233121448457,-17.042980205174935,-40.76008789723547,-0.2786064147949219
2001-08-24 00:00:00+08:00,35.710427403448065,35.710427403448065,34.87830990497888,35.06405258178711,35785877,0.0,0.0,36.51494129817583,45.42645830002682,54.909747501873355,62.24857419259698,66.78866454366278,,,,17.956694717813075,42.98884449326652,53.991647154148254,20.983239171503044,36.39172210693359,36.05998916625977,35.806640434265134,,35.757786310063956,,37.78218463893725,35.806640434265134,33.831096229593015,1.4266370008945184,-120.13686539961721,-59.23999508881504,-0.8321075439453125
2001-08-27 00:00:00+08:00,35.524682386194165,35.71042215067183,35.064047424088486,35.6175537109375,22405355,0.0,0.0,46.00718212017466,51.072266277103836,57.973332283855164,63.96916871431216,67.76970929134364,,,,33.333227862340536,39.77030561629119,49.251199974862566,20.808516899148444,36.09676742553711,36.05998916625977,35.92662811279297,,35.7362120640445,34.84731952960674,37.511531477972966,35.92662811279297,34.34172474761297,1.3709039813008632,-74.95559619473524,-48.13725191151667,0.0
2001-08-28 00:00:00+08:00,35.89616418821451,35.89616418821451,34.60341176817742,34.785438537597656,24649193,0.0,0.0,35.91567196056866,43.22848157901829,52.06438152742186,59.57328364486722,64.75045606832975,,,,10.21665976687093,29.919090333151104,42.80716342762541,4.142944144202488,35.52468643188477,35.92142677307129,35.88966541290283,,35.58993921382191,34.842735752420886,37.54332982863506,35.88966541290283,34.2360009971706,1.3653217269248794,-103.90969222177337,-74.48636702692528,-1.3856239318847656
2001-08-29 00:00:00+08:00,34.60341415410792,36.078193445252346,34.324805913043285,35.33894729614258,77016358,0.0,0.0,45.80064934813531,49.27431654077996,55.42250250342685,61.46999159860592,65.81420694347577,,,,27.464770775030328,29.10098381377751,38.23843688967611,10.826077661980321,35.358263397216795,35.82892837524414,35.95411720275879,,35.55132507264047,34.879492163066935,37.403844440239986,35.95411720275879,34.50438996527759,1.3930407130166067,-75.32097894272587,-65.96524523376968,-0.9249839782714844
2001-08-30 00:00:00+08:00,36.219322204589844,36.219322204589844,36.219322204589844,36.219322204589844,6212299,0.124495,1.4,58.521139233526206,57.644348115449986,60.33342776357395,64.33607594132101,67.45445824549202,,,,51.306905076560064,36.502957568038354,37.65994378246352,34.18898513918802,35.40506286621094,35.93516883850098,36.01188068389892,,35.654093862171145,34.97873883280937,37.40614978159132,36.01188068389892,34.61761158620653,1.3564217269759395,39.260542318938754,-48.693094923439936,1.0624046325683594
2001-08-31 00:00:00+08:00,37.38359069824219,38.03083051993297,36.99673803338947,37.38359069824219,46870035,0.0,0.0,70.11558539940452,66.2392914904648,65.85998122343375,67.75238843430152,69.48737278934158,,,,82.53546885556207,51.84712799721292,42.389005187379986,70.76337361687881,35.868970489501955,36.13034629821777,36.09553890228271,,35.920170298489765,35.156876008026614,37.60356219587882,36.09553890228271,34.5875156086866,1.38892791185931,144.6311424375729,-17.46453114443792,1.9517745971679688
2001-09-03 00:00:00+08:00,37.64397605494482,37.77045023318934,36.479691400738055,36.73635482788086,14385935,0.0,0.0,58.711382363213275,58.535457911733914,60.6412517608205,64.07762820554876,67.04293293971024,,,,65.07104433020722,56.25510010821101,47.011036827656994,74.74322666931903,36.09273071289063,36.09474906921387,36.09148464202881,,36.04573714916532,35.27387443912693,37.59214092097072,36.09148464202881,34.5908283630869,1.3819158347587366,83.99267979793784,-34.928955669792785,-0.3559722900390625
2001-09-04 00:00:00+08:00,37.3836034614869,37.77046203613281,37.123221993465926,37.77046203613281,19445003,0.0,0.0,68.83490804955707,65.92303322731566,65.49508274041195,67.1438834152305,68.87952206055779,,,,92.97445345300409,68.49488455647537,54.172319403929784,97.14001486156654,36.689735412597656,36.10721092224121,36.17145462036133,,36.31107943946801,35.458806853719956,37.84145910228599,36.17145462036133,34.501450138436674,1.3570723614368236,112.6225512994635,-7.02554654699591,0.1246185302734375
2001-09-05 00:00:00+08:00,37.90064292342366,37.90064292342366,36.34950256347656,36.34950256347656,14478530,0.0,0.0,48.43636568032771,51.27724769903996,55.11729298936533,59.61393663438961,63.75358261075229,,,,54.63257439438652,63.87411450244575,57.406251103435096,76.80984130046704,36.89184646606445,36.125054931640626,36.148057746887204,,36.31699068931548,35.52478431370193,37.794145866717855,36.148057746887204,34.50196962705655,1.3709343613304146,47.92649750363653,-45.36742560561348,0.17844009399414062
2001-09-06 00:00:00+08:00,36.219310760414736,36.219310760414736,34.668167620489356,35.055023193359375,14284920,0.0,0.0,36.215366017054386,41.48236519896945,47.49909220270026,53.705135265880614,59.516895810061435,0.7046610043035102,0.9085552771643195,-0.2038942728608093,19.703519479028277,49.15058282797325,54.65436167828115,38.14302512735745,36.65898666381836,36.03202476501465,36.087612342834475,,36.122841843783775,35.489987193676555,37.79970202591968,36.087612342834475,34.37552265974927,1.3931058314487568,-84.06465712510227,-80.29648052097173,-0.9303016662597656
2001-09-07 00:00:00+08:00,34.020931294224,35.958927154541016,34.020931294224,35.958927154541016,8535596,0.0,0.0,47.72727815528878,49.36229712935706,52.58390497463403,56.91639520987173,61.39773228469976,0.6336599349924441,0.8535762087299444,-0.21991627373750033,48.330288399563685,48.87715135183673,52.72862490279967,41.17420424991083,36.374053955078125,36.121512222290036,36.0907506942749,,36.09762419928489,35.52472348707392,37.80165480356294,36.0907506942749,34.379846584986865,1.4320265477964895,-72.91129611900162,-51.669711600436315,0.8948745727539062
2001-09-10 00:00:00+08:00,35.57207784688878,36.21931782691418,35.05503003270272,36.0891227722168,7862178,0.0,0.0,49.37241746095783,50.48279917652037,53.30764977257052,57.375028426137995,61.66707951633216,0.5811970959451713,0.7991003861729898,-0.2179032902278185,51.57714350357847,49.777148735750636,51.74479951378333,45.841847179685246,36.244607543945314,36.16866912841797,36.114329147338864,,36.09631628742826,35.56653084152895,37.81144038423583,36.114329147338864,34.4172179104419,1.4129023511118446,-27.19246281748818,-48.422856496421524,0.4715690612792969
2001-09-11 00:00:00+08:00,36.08911991231612,36.08911991231612,33.63407897949219,33.63407897949219,23317168,0.0,0.0,28.34525076154516,33.95405206128295,40.39066738515768,47.176707779639855,54.181841183913434,0.33762645401335334,0.7068055997410625,-0.36917914572770916,0.0,33.18476582383376,45.558121617133466,8.43805423723434,35.41733093261719,36.05353317260742,35.98747997283935,,35.71751054774579,35.423386259155855,37.99882483217355,35.98747997283935,33.97613511350516,1.4873410255127564,-123.8912410466528,-100.0,-1.1513595581054688
2001-09-12 00:00:00+08:00,33.63407897949219,33.63407897949219,33.63407897949219,33.63407897949219,0,0.0,0.0,28.345250761545156,33.95405206128295,40.39066738515768,47.176707779639855,54.18184118391345,0.1429471595765932,0.5940339117081687,-0.45108675213157545,0.0,22.12317721588917,37.746473483385365,-9.123415319103216,34.874246215820314,35.883046340942386,35.85598735809326,,35.39698261416831,35.29084497918077,38.10737828259039,35.85598735809326,33.60459643359613,1.3811023808332739,-156.49337355072274,-100.0,-1.7048683166503906
2001-09-13 00:00:00+08:00,31.305517196655273,31.305517196655273,31.305517196655273,31.305517196655273,1346838,0.0,0.0,17.37727337053595,23.866148084756876,31.46336567604053,39.461060136882956,48.07921534877873,-0.19696259691300355,0.4358346099839342,-0.6327972068969377,0.0,14.748784810592781,30.08057725912117,-15.914800086463998,34.124345016479495,35.391665840148924,35.66341733932495,,34.76752639608938,34.99563551380851,38.657418720630695,35.66341733932495,32.66941595801921,1.4487780524049625,-243.07269547688716,-100.0,-4.91380500793457
2001-09-14 00:00:00+08:00,29.233604431152344,30.397889293700434,29.233604431152344,29.233604431152344,32500935,0.0,0.0,12.148813138010892,18.240460423366184,25.82108312712645,34.11473739357145,43.50158170608952,-0.6263098621012375,0.2234057155668998,-0.8497155776681373,0.0,9.832523207061854,23.331225908434728,-17.164882195683894,32.779280471801755,34.57666721343994,35.35350675582886,,33.916153786099066,34.56881839657472,39.456875734158416,35.35350675582886,31.250137777499305,1.493287674769103,-225.96131857058907,-100.0,-8.149986267089844
2001-09-17 00:00:00+08:00,29.233604431152344,29.233604431152344,29.233604431152344,29.233604431152344,0,0.0,0.0,12.148813138010892,18.240460423366184,25.82108312712645,34.114737393571446,43.50158170608952,-0.9555556127518372,-0.01238655009684761,-0.9431690626549896,0.0,6.555015471374569,17.73915576274801,-15.81326511137231,31.408176803588866,33.82639217376709,34.960570621490476,,33.195761577645726,34.17361736209899,39.767438977503176,34.960570621490476,30.153702265477776,1.3866242694284527,-168.6305580245043,-100.0,-7.502750396728516
2001-09-18 00:00:00+08:00,29.233604431152344,29.233604431152344,29.233604431152344,29.233604431152344,0,0.0,0.0,12.148813138010892,18.24046042336618,25.82108312712645,34.114737393571446,43.50158170608952,-1.2026221625464473,-0.2504336725867675,-0.9521884899596798,0.0,4.370010314249712,13.282773946581909,-13.45551695041468,30.5280818939209,32.972706413269044,34.53995866775513,,32.586198939723666,33.80769047832516,39.78551068693136,34.53995866775513,29.2944066485789,1.287579678754992,-128.81994554340204,-100.0,-8.536857604980469
2001-09-19 00:00:00+08:00,28.329701744851665,30.397890090942383,28.329701744851665,30.397890090942383,20640323,0.0,0.0,33.957661768026206,32.449110225159416,34.82973297838502,39.83567973301426,46.79675144849029,-1.2896102368177011,-0.45826898543295425,-0.8313412513847469,26.214055596353553,11.651358741617658,12.73896887826049,9.476138468331996,29.880844116210938,32.37754516601562,34.25130004882813,,32.24953603991116,33.55511267185236,39.73598484281235,34.25130004882813,28.766615254843902,1.3433374407075438,-95.43593415868821,-78.68095152593844,-5.95161247253418
2001-09-20 00:00:00+08:00,29.36379623413086,30.011036246144073,29.36379623413086,29.36379623413086,11818520,0.0,0.0,26.620716648188964,27.497419495349096,31.102148380035366,36.78085561828393,44.38270839556971,-1.4255586911426192,-0.6517269265748873,-0.773831764567732,13.107031806405214,12.136583096546843,12.538173617689274,11.333402054261981,29.492499923706056,31.808422470092772,33.92022361755371,,31.805576069791115,33.244644787576696,39.735676409454754,33.92022361755371,28.104770825652665,1.3212486132863996,-82.36556608432612,-89.34047250320592,-5.691226959228516
2001-09-21 00:00:00+08:00,28.459897994995117,28.716561511644063,28.459897994995117,28.459897994995117,12534029,0.0,0.0,21.536517383527574,23.794578176539765,28.17369542387163,34.304519541154065,42.37637990756909,-1.5879311722553915,-0.8389677757109881,-0.7489633965444034,1.6779125358827849,8.65035957632549,11.242235603901346,3.4666075211737777,29.33775863647461,31.058519554138183,33.59001588821411,,31.290856365976346,32.89021909923732,39.84179202286235,33.59001588821411,27.338239753565873,1.2914378722756383,-90.36187382788813,-98.65792679221123,-7.499029159545898
2001-09-24 00:00:00+08:00,28.84674696603438,30.39788736425055,28.716554813245313,30.141223907470703,19083039,0.0,0.0,45.664802251028156,41.02789731662622,39.874064604593585,42.11172192713814,47.05121111616864,-1.5629271325621552,-0.9837596470812215,-0.5791674854809337,34.15145798433782,17.150725712329596,13.211732306710761,25.028712523567265,29.51928253173828,30.463729667663575,33.31619939804077,,31.113989833898554,32.686589825773126,39.66769168390292,33.31619939804077,26.964707112178623,1.3376201220599095,-55.190969833505825,-81.32668677409804,-5.947898864746094
2001-09-25 00:00:00+08:00,31.69235974181443,32.20940454085738,30.78473854064941,30.784738540649414,34066637,0.0,0.0,52.63343106014047,46.43672892404191,43.769466385706544,44.814890069921994,48.72300891426124,-1.4741914369071907,-1.0818460050464154,-0.3923454318607753,63.27899132699788,32.526814250552356,19.650092954657957,58.28025684234116,29.829509353637697,30.178795623779298,33.11616439819336,,31.063335788783302,32.545711952801,39.52173418841267,33.11616439819336,26.710594607974052,1.389803015726107,-10.391067508272382,-74.6932872172169,-2.8493404388427734
2001-09-26 00:00:00+08:00,31.822548322548943,32.85664367675781,31.04511927165719,32.85664367675781,26524331,0.0,0.0,68.75893666040659,60.161804297145125,54.349852726525874,52.50490698582808,53.66845261553873,-1.2225890840189315,-1.1099946208409186,-0.11259446317801292,100.0,55.0178761670349,31.43935402545027,102.17492045020416,30.321260070800783,30.10105209350586,32.99204921722412,,31.33922931001015,32.56874393235336,39.31621109556585,32.99204921722412,26.667887338882398,1.4385245957534136,27.43087373730691,-53.33592577871735,-0.777435302734375
2001-09-27 00:00:00+08:00,32.339602694120956,33.503890420665805,31.692365640570035,33.373695373535156,16069484,0.0,0.0,71.7581581779104,62.92753565249792,56.613484020905645,54.2193997241222,54.810473176014,-0.9702858051297234,-1.0820528576986796,0.11176705256895625,97.48375918838788,69.17317050748589,44.01729285279548,119.4849258168667,31.12323989868164,30.307869911193848,32.84976787567139,,31.652224089014,32.62836996503349,39.00282566132419,32.84976787567139,26.69671009001859,1.4651674660635818,58.66721356734811,-48.00611613733353,2.068178176879883
2001-09-28 00:00:00+08:00,33.63407340524503,33.89073682487563,32.0792152721372,32.59626007080078,20463550,0.0,0.0,60.7895404881891,56.09598643243059,52.28230611889065,51.22516888018348,52.75741973686989,-0.8235725389232016,-1.030356793943584,0.20678425502038245,76.72237748104132,71.68957283200436,53.241386179198436,108.5859461376162,31.950512313842772,30.64413547515869,32.61040134429932,,31.797460393904274,32.62599145434959,38.40114206827859,32.61040134429932,26.819660620320047,1.489907043683214,74.63638260355387,-55.42174749228063,3.3626556396484375
2001-10-01 00:00:00+08:00,32.59626007080078,32.59626007080078,32.59626007080078,32.59626007080078,0,0.0,0.0,60.7895404881891,56.09598643243059,52.282306118890666,51.22516888018348,52.75741973686989,-0.6992408056967463,-0.9641335962942165,0.2648927905974702,76.72237748104132,73.36717438168334,59.9499822466934,100.2015586516632,32.441519546508786,30.980401039123535,32.40339660644531,,31.92035265188835,32.62378912964227,37.87666033586349,32.40339660644531,26.930132877027134,1.3834851119915559,75.60451919026572,-55.42174749228063,3.3626556396484375
2001-10-02 00:00:00+08:00,32.59627407126934,32.59627407126934,30.397896020726893,30.65827751159668,13493653,0.0,0.0,38.10374832515693,40.99542597063211,42.31865366263253,44.17272359081677,47.8332727985481,-0.7484582467156997,-0.9209985263785131,0.17254027966281338,40.479557310853394,62.40463535807336,60.76819995048672,65.67750617324663,32.41622734069824,31.12286834716797,32.04778738021851,,31.726187245689633,32.47819567645371,36.97716807462472,32.04778738021851,27.118406685812296,1.4416917504594766,25.091696549005317,-75.67035756150742,1.424673080444336
2001-10-03 00:00:00+08:00,29.493991834058285,30.658276932260616,29.493991834058285,30.01103973388672,8990156,0.0,0.0,32.96761155958443,37.10372410505996,39.523589997465926,42.08861822378416,46.31729129284331,-0.8301209848046724,-0.902823018063745,0.07270203325907254,28.561733969294185,51.1236682284803,57.55335604315124,38.2642925991384,31.847106552124025,31.084183311462404,31.730864238739013,,31.462318397719955,32.29544338441171,36.3162486731521,31.730864238739013,27.14547980432592,1.4218770309651136,-28.7500445391624,-78.68922934212641,-0.38685035705566406
2001-10-04 00:00:00+08:00,32.07922388734231,32.07922388734231,30.78474678562234,30.914936065673828,17492086,0.0,0.0,45.73622315721537,45.528780439875895,45.14550575726711,45.92565705712624,48.701333538190674,-0.812536004021787,-0.8847656152553534,0.0722296112335663,42.487512953488725,48.2449498034831,54.450553963261854,35.83374148392559,31.355354690551756,31.239297294616698,31.523859882354735,,31.37810573125132,32.19318358302372,35.857159826128935,31.523859882354735,27.19055993858053,1.468041825428719,26.49690085564885,-67.23244459638741,1.5511398315429688
2001-10-05 00:00:00+08:00,31.04512596130371,31.43198159044603,30.141225432500697,31.04512596130371,10177060,0.0,0.0,47.53548076589664,46.72787476969364,45.94961174201292,46.475737616255245,49.04357015347661,-0.779113409124303,-0.8636351740291432,0.0845217649048402,35.279146970883865,43.92301552595002,50.941374484157905,29.886297609534267,31.045127868652344,31.497820091247558,31.27816982269287,,31.326878074336303,32.108142277711124,35.105428224305676,31.27816982269287,27.450911421080065,1.45537856346562,0.7031130378816431,-65.58230225389907,2.5852279663085938
2001-10-08 00:00:00+08:00,30.397882986789806,30.914927785832756,30.397882986789806,30.784738540649414,7845341,0.0,0.0,43.896606796787914,44.44491708789918,44.499968956340986,45.479241383121916,48.36594103714057,-0.7648204762041217,-0.843872234464139,0.0790517582600172,29.356869895499255,39.0676336491331,46.983460872482965,23.23597920243337,30.68282356262207,31.56217155456543,31.0129506111145,,31.243471992230628,32.01011237126211,34.14123819084051,31.0129506111145,27.88466303138849,1.3976545928262119,-16.443732339766434,-68.3605556136694,0.6435146331787109
2001-10-09 00:00:00+08:00,31.045118230252612,31.822547255065608,31.045118230252612,31.692358016967773,7550722,0.0,0.0,57.9288554274939,53.653085529667536,50.54291808832582,49.5405013644833,50.85133267951514,-0.6725037132560274,-0.8095985302225166,0.13709481696648917,49.999856427898415,42.711707908721536,45.55954321789582,37.016037290372964,30.88963966369629,31.652933502197264,30.915864562988283,,31.312531380651727,31.986575011684753,33.82563027149949,30.915864562988283,28.006098854477077,1.371951315796925,28.123180206348664,-39.531827731221284,0.9076194763183594
2001-10-10 00:00:00+08:00,31.692358016967773,31.692358016967773,31.692358016967773,31.692358016967773,0,0.0,0.0,57.92885542749391,53.653085529667536,50.54291808832583,49.5405013644833,50.851332679515146,-0.5925119050971936,-0.766181205197452,0.17366930010025838,49.999856427898415,45.14109074844716,45.42005906141293,44.58315412251562,31.2259033203125,31.53650493621826,30.81877851486206,,31.37096624777727,31.964781160224234,33.47807995874945,30.81877851486206,28.15947707097467,1.2739547932400017,32.95720078554089,-39.531827731221284,-1.164285659790039
2001-10-11 00:00:00+08:00,32.46979271645648,33.63407747755413,32.33960056674806,33.113311767578125,26566419,0.0,0.0,73.8986031195106,65.75010572064517,59.141539509701246,55.55216918538137,54.62152254476295,-0.4097355521594217,-0.6948920745898459,0.2851565224304242,87.42137832838948,59.23451994176126,50.02487935486237,77.65380111555903,31.66557846069336,31.51046657562256,30.909168243408203,,31.63901940466971,32.049857501509706,33.74550331142259,30.909168243408203,28.072833175393818,1.3216522694790271,115.9651489428433,-13.979862491609312,-0.26038360595703125
2001-10-12 00:00:00+08:00,33.63407272764957,33.76054401078709,32.339595999653376,32.85664367675781,24680844,0.0,0.0,68.06496724572942,62.32212358922721,57.14744123487269,54.29388260551439,53.83823090244414,-0.2823403022347577,-0.6123817201188283,0.3300414178840706,78.81426743215627,65.76110243855959,55.270287049428106,86.74273321682256,32.02788200378418,31.53650493621826,31.090320205688478,33.62217804590861,31.82634621576019,32.10961944041697,33.938225010840455,31.090320205688478,28.2424154005365,1.3287448224543623,95.72889649413914,-18.59533581854985,0.26038360595703125
2001-10-15 00:00:00+08:00,32.339602694120956,33.76055099939843,32.079221266433315,33.373695373535156,19714371,0.0,0.0,73.36041455641616,66.4349321979392,60.15457002164906,56.43463609125864,55.19722020520852,-0.13806536648550605,-0.5175184493921638,0.3794530829066578,90.93284281615172,74.15168256442362,61.56408555442661,99.32687658441765,32.54567337036133,31.6142484664917,31.29732475280762,33.72166522343954,32.064399932340955,32.20325469472202,34.176984452675164,31.29732475280762,28.417665052940073,1.3539294589194164,86.68374943257176,-9.29757579120049,0.777435302734375
2001-10-16 00:00:00+08:00,33.24350610412028,33.503890420665805,32.856650478256995,33.373695373535156,7045655,0.0,0.0,73.36041455641616,66.4349321979392,60.15457002164906,56.43463609125865,55.19722020520852,-0.023456053673584165,-0.4187059702484479,0.39524991657486375,89.31138913278627,79.20491808721117,67.44436306535479,102.72602813092391,32.881940841674805,31.885790252685545,31.50432929992676,33.79193503061931,32.26583000021699,32.289954004263734,34.35590976252127,31.50432929992676,28.652748837332247,1.303451636311516,87.426979790296,-9.29757579120049,2.7154178619384766
2001-10-17 00:00:00+08:00,33.37369219015122,33.37369219015122,31.949026060669855,32.339599609375,32930241,0.0,0.0,48.32123371636584,51.21616403495901,51.270977338617996,50.90439841435439,51.83255686450956,-0.015887096860225824,-0.3381421955708035,0.32225509871057767,60.739884717213066,73.04990696387847,69.31287769819602,80.52396549524337,33.01138916015625,32.118646240234376,31.60141477584839,33.81110308965047,32.277179170856684,32.2936314564942,34.42780868495666,31.60141477584839,28.775020866740125,1.3121100417796436,41.500779908563786,-28.5616506784599,2.3285598754882812
